Date,AMGN_Adj_Close,AXP_Adj_Close,BA_Adj_Close,CAT_Adj_Close,CRM_Adj_Close,CSCO_Adj_Close,CVX_Adj_Close,DIS_Adj_Close,DOW_Adj_Close,GS_Adj_Close,HD_Adj_Close,HON_Adj_Close,IBM_Adj_Close,INTC_Adj_Close,JNJ_Adj_Close,JPM_Adj_Close,KO_Adj_Close,MCD_Adj_Close,MMM_Adj_Close,MRK_Adj_Close,MSFT_Adj_Close,NKE_Adj_Close,PG_Adj_Close,TRV_Adj_Close,UNH_Adj_Close,V_Adj_Close,VZ_Adj_Close,WBA_Adj_Close,WMT_Adj_Close
2016-01-22,128.49032592773438,49.719356536865234,111.75444030761719,51.20323181152344,71.55000305175781,18.88797950744629,62.254844665527344,91.41963958740234,,138.74234008789062,105.0423583984375,81.20966339111328,86.47409057617188,24.8616886138916,80.86930847167969,47.10098648071289,33.855010986328125,100.04270935058594,113.47056579589844,39.676727294921875,47.01247787475586,56.67908477783203,64.38945007324219,88.12841033935547,103.20809936523438,69.48494720458984,34.58430480957031,65.72260284423828,54.40082931518555
2016-01-25,126.30874633789062,49.68323516845703,111.21632385253906,48.62543869018555,69.91999816894531,18.726335525512695,60.28002166748047,89.90070343017578,,133.6653289794922,104.14388275146484,80.09722900390625,86.17760467529297,24.58757972717285,80.5767593383789,46.034080505371094,33.93549346923828,100.71867370605469,111.8846435546875,39.34446716308594,46.562957763671875,56.51150894165039,63.964935302734375,87.22268676757812,102.3504867553711,68.56741333007812,34.57695770263672,63.990928649902344,55.06033706665039
2016-01-26,126.59683227539062,49.74644088745117,114.80364990234375,49.675025939941406,69.87000274658203,19.170848846435547,62.68706130981445,90.82526397705078,,136.61068725585938,104.56318664550781,81.78250885009766,86.53763580322266,24.8700008392334,84.5721435546875,47.20850372314453,33.8711051940918,101.75794219970703,117.74842071533203,39.75398254394531,46.904605865478516,56.89321517944336,65.5963134765625,88.22240447998047,102.87406921386719,68.70121765136719,35.47391891479492,64.58439636230469,55.537620544433594
2016-01-27,123.87197875976562,49.23173141479492,104.5528564453125,48.96970748901367,67.43000030517578,18.936471939086914,62.06853485107422,88.98555755615234,,135.9650115966797,104.02410888671875,80.49571228027344,85.38697052001953,24.76201057434082,85.39130401611328,47.1754150390625,33.87915802001953,102.12973022460938,118.37472534179688,38.91949462890625,46.05047607421875,55.468788146972656,65.5879898071289,88.27366638183594,101.40265655517578,67.77411651611328,36.047386169433594,63.779537200927734,55.494232177734375
2016-01-28,122.12670135498047,47.75082015991211,105.83531188964844,51.287200927734375,65.69000244140625,18.677841186523438,64.02843475341797,88.240234375,,138.9192352294922,104.63162994384766,81.33419036865234,86.27643585205078,24.894916534423828,85.48321533203125,47.37390899658203,34.265525817871094,103.40563201904297,119.81423950195312,38.01546859741211,46.80569839477539,56.97700119018555,66.43697357177734,89.26484680175781,100.54508209228516,66.26399993896484,36.03267288208008,63.09663391113281,55.72853088378906
2016-01-29,125.73245239257812,48.310672760009766,107.73661041259766,52.261234283447266,68.05999755859375,19.22743034362793,64.43830108642578,90.40072631835938,,142.8994903564453,107.60939025878906,85.67611694335938,88.09062194824219,25.767118453979492,87.29705047607422,49.20998001098633,34.5472412109375,104.58854675292969,122.8071517944336,39.15129852294922,49.52988052368164,57.73112106323242,67.9934310913086,91.46078491210938,103.95735168457031,71.19579315185547,36.73848342895508,64.81204986572266,57.58556365966797
2016-02-01,125.74889373779297,49.39426803588867,109.01908874511719,52.64747619628906,68.44000244140625,18.976877212524414,63.55894470214844,89.76863098144531,,141.21005249023438,108.25112915039062,85.41046905517578,88.11886596679688,25.600980758666992,87.2385482788086,48.680660247802734,34.61163330078125,105.28988647460938,120.96095275878906,39.21311569213867,49.188232421875,58.801761627197266,67.51903533935547,91.4351577758789,104.61632537841797,71.09066772460938,37.31929016113281,65.09658813476562,58.57482147216797
2016-02-02,123.5755844116211,48.45515060424805,105.3958740234375,50.94293212890625,64.5199966430664,18.45154571533203,60.54084014892578,87.85343170166016,,134.17831420898438,107.19009399414062,83.56742858886719,86.78468322753906,24.753704071044922,86.43611907958984,47.167144775390625,34.1608772277832,104.73221588134766,120.26155090332031,38.95040512084961,47.65082931518555,58.23384475708008,66.7699203491211,90.59779357910156,102.8018798828125,70.15399932861328,36.69436264038086,63.41368865966797,58.019447326660156
2016-02-03,124.05306243896484,48.86151123046875,109.2970962524414,53.126094818115234,65.33999633789062,18.669757843017578,63.05967712402344,89.75918579101562,,135.04510498046875,105.9237060546875,84.81272888183594,88.04122924804688,24.58611297607422,87.04629516601562,47.48142623901367,34.386260986328125,102.63671112060547,124.0433349609375,38.672245025634766,46.89560317993164,58.17798614501953,67.50238037109375,91.3326187133789,101.78179931640625,71.09066772460938,37.216365814208984,62.446231842041016,57.5074577331543
2016-02-04,123.41091918945312,49.10531997680664,110.85758972167969,55.384803771972656,67.19999694824219,19.025375366210938,63.186336517333984,90.03278350830078,,138.41506958007812,103.6304931640625,85.13648986816406,90.1095199584961,24.946443557739258,86.84569549560547,48.30022430419922,34.23332214355469,101.95231628417969,124.79155731201172,37.54414749145508,46.751739501953125,56.018089294433594,67.16944122314453,91.84529113769531,103.09073638916016,70.421630859375,37.07667922973633,62.755149841308594,57.637638092041016
2016-02-05,119.40179443359375,48.744110107421875,109.9159164428711,55.519161224365234,58.5099983215332,18.500036239624023,61.76298904418945,88.58931732177734,,138.3973846435547,99.62594604492188,84.7878189086914,90.75895690917969,24.334720611572266,84.0372085571289,47.76262283325195,34.1608772277832,97.50786590576172,124.81598663330078,38.15455627441406,45.09745788574219,53.2250862121582,67.5855941772461,90.81995391845703,100.85200500488281,68.37625885009766,37.473690032958984,61.13729476928711,58.140953063964844
2016-02-08,117.72241973876953,47.3173713684082,107.14470672607422,54.2260627746582,54.04999923706055,18.532365798950195,64.08061218261719,86.90999603271484,,132.01129150390625,95.70697021484375,84.28971099853516,90.5521469116211,24.15036964416504,85.25755310058594,46.76188278198242,34.32991027832031,98.05704498291016,125.16571807861328,37.729583740234375,44.423160552978516,51.242069244384766,68.76751708984375,90.23038482666016,99.31734466552734,64.7729721069336,37.30459213256836,59.27553939819336,58.05416488647461
2016-02-09,117.85411071777344,47.525054931640625,106.61557006835938,53.68027114868164,57.33000183105469,18.306060791015625,61.79280471801758,87.09867095947266,,131.12681579589844,97.4268798828125,85.27762603759766,88.47697448730469,24.141986846923828,85.23248291015625,46.48068618774414,34.85310745239258,98.86821746826172,125.848876953125,37.98457336425781,44.30626678466797,51.8379020690918,68.78414916992188,90.5038070678711,100.34647369384766,65.30823516845703,36.87082290649414,60.91777801513672,57.10829544067383
2016-02-10,119.21246337890625,47.21803283691406,105.32122802734375,52.17726135253906,58.7599983215332,18.192913055419922,61.882232666015625,83.82492065429688,,130.22459411621094,97.82903289794922,85.1780014038086,85.71005249023438,23.655963897705078,85.0318603515625,45.91828918457031,34.249412536621094,99.31603240966797,124.88223266601562,38.27045822143555,44.692874908447266,53.448524475097656,67.93519592285156,90.33291625976562,101.77277374267578,67.04774475097656,36.74583053588867,61.79583740234375,57.0909309387207
2016-02-11,117.26441955566406,46.152496337890625,98.1525650024414,51.56429672241211,59.2400016784668,19.946746826171875,61.8449592590332,85.20234680175781,,124.43999481201172,96.9220199584961,84.29800415039062,84.04135131835938,23.647581100463867,85.0068130493164,43.89199447631836,34.13671875,98.63162994384766,123.42411804199219,37.745033264160156,44.67490005493164,52.135826110839844,66.50357818603516,88.66670989990234,99.8590316772461,65.44202423095703,36.31206130981445,61.405582427978516,56.68307113647461
2016-02-12,119.966796875,47.552146911621094,98.3245620727539,53.02533721923828,59.68000030517578,20.294267654418945,63.66329574584961,85.99485778808594,,129.25167846679688,99.5318374633789,85.90858459472656,86.31620788574219,23.999530792236328,85.10708618164062,47.5475959777832,34.70017623901367,99.64559173583984,126.11915588378906,37.88412094116211,45.403141021728516,52.52684783935547,67.41080474853516,91.84529113769531,100.9422607421875,67.30577850341797,36.84141159057617,62.66572952270508,57.429359436035156
2016-02-16,121.98117065429688,48.02171325683594,101.91793823242188,54.75505065917969,59.720001220703125,20.8842716217041,64.00287628173828,87.65531158447266,,131.8079071044922,102.19297790527344,87.12895202636719,87.52852630615234,24.116846084594727,85.5250244140625,48.25885772705078,34.901405334472656,100.70175170898438,127.4052734375,38.463626861572266,46.26340103149414,53.80231475830078,67.81034851074219,91.74275207519531,103.94831848144531,67.9557113647461,36.93698501586914,62.52688217163086,57.18638229370117
2016-02-17,125.23070526123047,48.41000747680664,105.30311584472656,56.47639083862305,63.4900016784668,21.385360717773438,66.64421081542969,90.09882354736328,,133.50608825683594,103.716064453125,88.10859680175781,89.92461395263672,24.695049285888672,85.67549133300781,48.60622787475586,35.00604248046875,100.2454833984375,128.2981414794922,39.09721374511719,47.46773910522461,54.15609359741211,68.62602996826172,93.28931427001953,106.79190063476562,68.98041534423828,36.99579620361328,63.84194564819336,57.368629455566406
2016-02-18,123.76344299316406,48.89762496948242,106.41642761230469,55.519161224365234,61.70000076293945,21.36111068725586,65.45185089111328,89.78749084472656,,130.66685485839844,102.65502166748047,88.39087677001953,94.45291900634766,24.65315055847168,87.12989044189453,47.81224822998047,35.102638244628906,99.00341796875,128.4292449951172,38.880863189697266,47.25947189331055,54.5564079284668,68.23483276367188,93.00736236572266,106.02458190917969,68.22384643554688,37.45163345336914,62.52688217163086,55.641746520996094
2016-02-19,124.44316101074219,49.403297424316406,104.2350845336914,54.93138122558594,62.13999938964844,21.458099365234375,65.27827453613281,89.63653564453125,,129.94155883789062,104.12678527832031,89.05502319335938,94.9021987915039,24.058191299438477,87.69397735595703,47.82052993774414,35.23141860961914,98.4626235961914,128.1588897705078,38.72634506225586,46.924434661865234,55.21742248535156,68.07666778564453,92.35794830322266,106.2322006225586,68.50157928466797,37.392818450927734,63.36002731323242,56.11033630371094
2016-02-22,123.15001678466797,50.23406982421875,106.25352478027344,56.51835632324219,63.97999954223633,21.52275276184082,67.02906036376953,90.91962432861328,,131.6044158935547,105.1193618774414,87.31161499023438,95.3942642211914,24.59449005126953,88.1906967163086,48.44081497192383,35.368247985839844,99.42588806152344,129.18289184570312,39.22856521606445,47.6760139465332,56.018089294433594,68.35968017578125,93.43456268310547,109.47297668457031,69.96680450439453,37.54720687866211,64.36469268798828,56.95209884643555
2016-02-23,122.07234954833984,49.76450729370117,105.81000518798828,55.23366928100586,62.900001525878906,21.11056900024414,64.07835388183594,89.98561096191406,,128.172607421875,106.55691528320312,86.53096008300781,94.41726684570312,24.133604049682617,87.6266098022461,46.414520263671875,35.167030334472656,98.77526092529297,127.92952728271484,39.050846099853516,46.34489059448242,56.0553092956543,68.09330749511719,92.20416259765625,109.36465454101562,69.0953369140625,37.22372055053711,64.30752563476562,57.689701080322266
2016-02-24,121.94803619384766,49.340091705322266,104.62428283691406,55.31761932373047,62.52000045776367,21.272207260131836,64.35002136230469,90.03278350830078,,128.74749755859375,107.48104095458984,86.2470703125,94.7025375366211,24.460416793823242,88.36748504638672,46.43105697631836,35.34409713745117,98.91045379638672,128.78970336914062,39.06630325317383,46.50788497924805,56.23221969604492,67.88524627685547,92.69120025634766,108.50706481933594,68.80803680419922,37.36341857910156,64.8792953491211,58.24506759643555
2016-02-25,121.64960479736328,50.01734161376953,105.73758697509766,55.81303405761719,69.41999816894531,21.49851417541504,64.37267303466797,90.24034118652344,,131.12681579589844,108.55060577392578,86.99017333984375,95.91483306884766,24.820743560791016,89.5630111694336,47.150611877441406,35.54534149169922,100.0173568725586,130.23960876464844,39.406280517578125,47.177982330322266,58.075584411621094,68.53446197509766,93.36622619628906,109.40980529785156,70.16790008544922,37.576622009277344,65.27951049804688,59.04343032836914
2016-02-26,122.35424041748047,50.0083122253418,106.9504623413086,56.14891815185547,69.72000122070312,21.344947814941406,63.655738830566406,89.91956329345703,,132.8957977294922,108.03723907470703,86.02165222167969,94.1534194946289,24.97157859802246,89.057861328125,47.58894729614258,34.72432327270508,99.65977478027344,129.6498260498047,39.12812042236328,46.45356369018555,58.2804069519043,67.50238037109375,92.67410278320312,109.52714538574219,69.65078735351562,37.51044464111328,64.99363708496094,57.715721130371094
2016-02-29,117.94413757324219,50.18892288208008,106.96855926513672,56.84584045410156,67.75,21.159059524536133,62.968994140625,90.11768341064453,,132.8336181640625,106.20608520507812,84.61898803710938,93.4402847290039,24.79560661315918,88.57797241210938,46.56338882446289,34.716278076171875,99.77046966552734,128.5029754638672,38.795875549316406,46.07322692871094,57.34010314941406,66.82815551757812,91.87092590332031,107.51406860351562,69.32516479492188,37.2972412109375,64.47906494140625,57.568214416503906
2016-03-01,123.00908660888672,51.29057693481445,108.5797119140625,58.012969970703125,70.0199966430664,21.684398651123047,64.99903869628906,92.12722778320312,,137.38192749023438,107.55805206298828,88.39282989501953,95.82212829589844,25.44922637939453,90.27022552490234,48.96187210083008,35.167030334472656,101.18370056152344,130.73104858398438,39.98579025268555,47.61262893676758,58.57832336425781,67.61056518554688,94.1010513305664,109.83406829833984,71.47988891601562,37.833946228027344,65.63074493408203,57.672332763671875
2016-03-02,122.26304626464844,51.57954025268555,108.29911041259766,58.2564811706543,70.43000030517578,21.7409725189209,65.76124572753906,91.51399230957031,,136.98219299316406,107.46392059326172,88.9104995727539,97.19844818115234,25.5916805267334,90.11869049072266,49.425018310546875,35.23141860961914,100.86871337890625,130.5836639404297,40.38758087158203,47.94767379760742,57.9266242980957,68.70924377441406,94.1608657836914,109.47297668457031,71.15430450439453,38.319175720214844,64.90380096435547,57.455406188964844
2016-03-03,120.89523315429688,52.4554557800293,108.2629165649414,60.24650573730469,70.80000305175781,21.71672821044922,66.0555419921875,93.23106384277344,,137.98599243164062,108.4992904663086,90.15448760986328,98.26812744140625,25.625198364257812,89.79032135009766,49.59041976928711,35.38435745239258,99.34479522705078,130.5590362548828,40.25621795654297,47.40436553955078,57.37592697143555,68.95061492919922,93.819091796875,109.96949005126953,70.78082275390625,38.15007400512695,65.27951049804688,57.3946418762207
2016-03-04,121.01129150390625,52.63605880737305,109.58439636230469,61.16176986694336,71.05999755859375,21.6601505279541,66.35741424560547,92.91028594970703,,139.327392578125,107.43824005126953,90.29644012451172,98.26812744140625,25.66709327697754,89.66403198242188,49.664859771728516,35.50509262084961,99.76191711425781,131.1243133544922,40.24077606201172,47.11459732055664,57.179901123046875,69.49164581298828,94.33174896240234,109.95142364501953,70.77124786376953,38.09126663208008,64.89562225341797,57.95002365112305
2016-03-07,122.11376953125,53.277191162109375,111.24079132080078,62.78233337402344,70.48999786376953,21.93494415283203,68.42520141601562,93.76881408691406,,138.00376892089844,107.96021270751953,89.72869873046875,99.9439468383789,25.926870346069336,89.8661117553711,49.57387924194336,35.424598693847656,99.73640441894531,131.53387451171875,40.6734733581543,46.20906066894531,55.303775787353516,69.16702270507812,94.34027862548828,109.9153060913086,68.89422607421875,38.385353088378906,64.65056610107422,58.91327667236328
2016-03-08,119.8922348022461,53.66547393798828,110.74295806884766,60.2297248840332,69.81999969482422,21.862211227416992,66.96871185302734,92.28761291503906,,134.67245483398438,109.02706909179688,89.82051849365234,99.1738052368164,25.608436584472656,89.42831420898438,48.6144905090332,35.67412567138672,100.81761932373047,131.23080444335938,40.52665328979492,46.77049255371094,55.82649230957031,69.13372802734375,95.2424545288086,109.8250503540039,67.630126953125,38.56915283203125,65.6634292602539,59.04343032836914
2016-03-09,116.80018615722656,53.32234191894531,111.20458984375,60.34727478027344,71.04000091552734,22.314809799194336,70.0477294921875,92.13666534423828,,133.1712188720703,108.43341064453125,90.94766998291016,100.12937927246094,25.868206024169922,89.95028686523438,48.89570236206055,36.06855010986328,101.85628509521484,131.14065551757812,40.45712661743164,47.84807586669922,54.44506072998047,69.0505142211914,95.65486907958984,109.77063751220703,67.68758392333984,38.48093032836914,66.65176391601562,59.03468704223633
2016-03-10,116.907958984375,53.05143737792969,111.27700805664062,59.91905212402344,70.69999694824219,22.128917694091797,70.8929443359375,91.55172729492188,,134.15724182128906,108.31295776367188,90.47177124023438,99.97249603271484,26.1866397857666,90.20287322998047,48.47389221191406,36.4066047668457,102.145751953125,130.97683715820312,40.98253631591797,47.1327018737793,54.95842361450195,68.48451232910156,95.82671356201172,110.66802215576172,67.24703216552734,38.46622848510742,65.88397216796875,58.929786682128906
2016-03-11,119.84246063232422,53.69257354736328,112.80669403076172,61.12815856933594,71.62999725341797,22.51685905456543,71.37593078613281,92.40082550048828,,136.75115966796875,110.52413940429688,91.03117370605469,101.51994323730469,26.614004135131836,90.6827621459961,49.07765197753906,36.666194915771484,103.48236846923828,132.60699462890625,41.46578598022461,48.056339263916016,56.07849884033203,68.04338836669922,97.63963317871094,113.39645385742188,68.59732818603516,38.62061309814453,66.4965591430664,58.719974517822266
2016-03-14,119.88391876220703,53.79189682006836,114.35445404052734,61.06938552856445,72.22000122070312,22.387544631958008,71.13442993164062,93.22161865234375,,136.35147094726562,110.85106658935547,90.59700012207031,101.81946563720703,26.337474822998047,90.64067077636719,48.89570236206055,36.73920440673828,104.63169860839844,132.54965209960938,41.37224578857422,48.146881103515625,56.75987243652344,67.5606460571289,96.93508911132812,113.50521850585938,68.4632797241211,38.627967834472656,66.58641815185547,58.88606262207031
2016-03-15,118.71510314941406,53.48487854003906,114.37255859375,60.82588195800781,71.69999694824219,22.355215072631836,71.14196014404297,92.68385314941406,,135.05447387695312,111.59959411621094,90.73893737792969,101.94781494140625,26.52182960510254,90.72486114501953,48.96187210083008,36.69864273071289,105.08293151855469,133.0411376953125,40.857826232910156,48.52721405029297,57.310577392578125,67.67713928222656,97.88020324707031,113.16981506347656,68.8655014038086,38.72354507446289,66.42305755615234,59.52422332763672
2016-03-16,119.3533935546875,53.9092903137207,115.4677734375,62.42127227783203,72.7300033569336,22.533023834228516,71.99476623535156,92.87254333496094,,133.73077392578125,112.23627471923828,91.19815063476562,103.25286102294922,26.555347442626953,90.4301986694336,48.73027801513672,36.54450988769531,105.15953826904297,133.434326171875,40.48369598388672,49.21540832519531,57.73994827270508,67.7021255493164,98.53321075439453,113.21514892578125,69.3060302734375,39.120567321777344,67.06015014648438,59.436805725097656
2016-03-17,119.47773742675781,54.25244140625,118.30082702636719,63.73115921020508,72.72000122070312,22.7835693359375,73.11918640136719,93.9669418334961,,135.836181640625,112.60623931884766,92.69266510009766,104.85739135742188,26.798358917236328,89.8661117553711,48.589691162109375,37.128578186035156,104.85304260253906,134.1388397216797,40.16413497924805,49.49612808227539,58.97203063964844,68.8757095336914,99.52127075195312,112.87976837158203,70.04342651367188,39.429351806640625,68.04035186767578,58.964759826660156
2016-03-18,120.62167358398438,55.281856536865234,121.25154876708984,63.37009811401367,72.6500015258789,22.896717071533203,73.72294616699219,93.58955383300781,,140.00250244140625,113.01063537597656,93.5943832397461,104.89302825927734,27.38494110107422,90.50596618652344,50.02048873901367,36.99067687988281,105.63629150390625,135.43312072753906,40.72531509399414,48.4366569519043,58.794681549072266,69.20866394042969,99.46114349365234,114.86488342285156,70.65630340576172,39.14261245727539,68.56309509277344,58.527652740478516
2016-03-21,121.86510467529297,55.27281951904297,122.97130584716797,63.72275161743164,72.25,22.7835693359375,72.77960205078125,92.89141082763672,,138.83876037597656,112.71809387207031,94.07861328125,105.9912338256836,27.10003089904785,90.32073211669922,50.00395202636719,37.047454833984375,105.40644836425781,135.03170776367188,41.15401840209961,48.77170181274414,60.409461975097656,69.35013580322266,99.693115234375,114.88301086425781,70.64673614501953,39.2896614074707,68.24456024169922,59.41933059692383
2016-03-22,124.85763549804688,54.73102951049805,122.30149841308594,63.43727493286133,72.8499984741211,22.856311798095703,72.0702133178711,92.0611801147461,,136.98219299316406,112.35672760009766,94.32909393310547,105.6133041381836,27.08326530456543,90.40493774414062,49.82199478149414,36.9095458984375,105.41496276855469,135.0890655517578,41.33327865600586,48.96186447143555,60.577476501464844,68.8674087524414,99.71890258789062,116.04326629638672,69.87103271484375,39.120567321777344,67.6319351196289,59.331905364990234
2016-03-23,123.31578826904297,54.749080657958984,120.25591278076172,61.8670654296875,71.77999877929688,22.492616653442383,70.62879943847656,91.35359954833984,,136.87554931640625,112.03839874267578,93.68619537353516,103.68785858154297,26.81511688232422,91.34785461425781,49.57387924194336,36.877098083496094,105.7299575805664,134.56480407714844,41.37224578857422,48.871315002441406,58.28131103515625,68.93397521972656,99.57283782958984,117.64765930175781,70.78082275390625,38.89999771118164,67.25621032714844,58.97348403930664
2016-03-24,123.71371459960938,54.6046028137207,119.58614349365234,63.218955993652344,72.44000244140625,22.59768295288086,71.5796890258789,91.7215347290039,,135.91615295410156,112.24488830566406,92.94313049316406,105.50630950927734,26.71455955505371,91.18791961669922,49.19342803955078,36.974449157714844,104.96372985839844,134.72047424316406,41.36445999145508,49.08863830566406,57.543922424316406,68.99224090576172,99.14324188232422,116.55992126464844,71.00106811523438,39.37788391113281,67.248046875,59.4455680847168
