,Alpha,Beta,r_star,w_star
57,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
58,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
59,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
60,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
61,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
62,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
63,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
64,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
65,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
66,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
67,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
68,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
69,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
70,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
71,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
72,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
73,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
74,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
75,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
76,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
77,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
78,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
79,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
80,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
81,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
82,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
83,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
84,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
85,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
86,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
87,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
88,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
89,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
90,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
91,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
92,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
93,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
94,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
95,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
96,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
97,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
98,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
99,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
100,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
101,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
102,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
103,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
104,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
105,1.8762523981394717e-06,0.9999981237476019,0.07447416247220931,0.49385184354739714
106,1.8762523981394719e-06,0.9999981237476019,0.5010786447126491,0.4938518435473971
107,1.876252398139472e-06,0.9999981237476019,0.5010786447126491,0.4938518435473971
108,1.876252398139473e-06,0.9999981237476019,0.5010786447126491,0.4938518435473971
109,1.8762523981394746e-06,0.9999981237476019,0.5010786447126491,0.4938518435473971
110,1.876252398139478e-06,0.9999981237476019,0.5010786447126491,0.4938518435473971
111,1.8762523981394916e-06,0.9999981237476019,0.5010786447126491,0.4938518435473971
112,1.8762523981395458e-06,0.9999981237476019,0.5010786447126491,0.4938518435473971
113,1.8762523981397626e-06,0.9999981237476019,0.5010786447126491,0.4938518435473971
114,1.8762523981401963e-06,0.9999981237476019,0.5010786447126491,0.4938518435473971
115,1.876252398141931e-06,0.9999981237476019,0.5010786447126491,0.4938518435473971
116,1.8762523981696866e-06,0.9999981237476019,0.5010786447126491,0.4938518435473971
117,1.8762523982251977e-06,0.9999981237476018,0.5010786447126491,0.4938518435473971
118,1.87625239833622e-06,0.9999981237476017,0.5010786447126491,0.4938518435473971
119,1.8762523987803092e-06,0.9999981237476012,0.5010786447126491,0.4938518435473971
120,1.8762523996684877e-06,0.9999981237476003,0.5010786447126491,0.4938518435473971
121,1.8762524014448445e-06,0.9999981237475986,0.5010786447126491,0.4938518435473971
122,1.8762524049975582e-06,0.999998123747595,0.5010786447126491,0.4938518435473971
123,1.8762524121029855e-06,0.9999981237475879,0.5010786447126491,0.4938518435473971
124,1.876252440524695e-06,0.9999981237475595,0.5010786447126491,0.4938518435473971
125,1.8762525542115327e-06,0.9999981237474458,0.5010786447126491,0.4938518435473971
126,1.8762530089588836e-06,0.999998123746991,0.5010786447126491,0.4938518435473971
127,1.8762548279482871e-06,0.999998123745172,0.5010786447126491,0.4938518435473971
128,1.8762584659270942e-06,0.9999981237415341,0.5010786447126491,0.4938518435473971
129,1.8762657418847084e-06,0.9999981237342581,0.5010786447126491,0.4938518435473971
130,1.8763821572065353e-06,0.9999981236178428,0.5010786447126491,0.4938518435473971
131,1.8766149878501892e-06,0.9999981233850121,0.5010786447126491,0.4938518435473971
132,1.8775463104248047e-06,0.9999981224536896,0.5010786447126491,0.4938518435473971
133,1.9073486328125e-06,0.9999980926513672,0.5010786447126491,0.4938518435473971
134,3.814697265625e-06,0.9999961853027344,0.501078644712649,0.49385184354739686
135,7.62939453125e-06,0.9999923706054688,0.5010786447126495,0.4938518435473971
136,1.52587890625e-05,0.9999847412109375,0.5012520557364583,0.49385184354739714
137,3.0517578125e-05,0.999969482421875,0.5023129887985837,0.4938518435473972
138,6.103515625e-05,0.99993896484375,0.5024021637654613,0.4938518435473969
139,0.0001220703125,0.9998779296875,0.5024021637654618,0.4938518435473969
140,0.000244140625,0.999755859375,0.5024021637654618,0.4938518435473969
141,0.00048828125,0.99951171875,0.5024021637654618,0.4938518435473969
142,0.0009765625,0.9990234375,0.5024021637654618,0.4938518435473969
143,0.001953125,0.998046875,0.5024021637654618,0.4938518435473969
144,0.00390625,0.99609375,0.5024021637654618,0.4938518435473969
145,0.0078125,0.9921875,0.5024271455040576,0.4938518435473969
146,0.015625,0.984375,0.5024271455040576,0.4938518435473969
147,0.03125,0.96875,0.5024271455040576,0.4938518435473969
148,0.0625,0.9375,0.5024271455040576,0.4938518435473969
149,0.125,0.875,0.5024271455040576,0.4938518435473969
150,0.25,0.75,0.5024271455040576,0.4938518435473969
151,0.5,0.5,0.5024271455040576,0.4938518435473969
152,0.75,0.25,0.5024271455040576,0.4938518435473969
153,0.8125,0.1875,0.5024271455040576,0.4938518435473969
154,0.8203125,0.1796875,0.5812093965661811,0.5713956427743085
155,0.82037353515625,0.17962646484375,0.5812093965661811,0.5713956427743085
156,0.820404052734375,0.179595947265625,0.5812093965661811,0.5713956427743085
157,0.8204116821289062,0.17958831787109375,0.5812093965661811,0.5713956427743085
158,0.820411741733551,0.17958825826644897,0.5812093965661811,0.5713956427743085
159,0.8204117566347122,0.17958824336528778,0.5812093965661811,0.5713956427743085
160,0.8204117584973574,0.17958824150264263,0.5812093965661811,0.5713956427743085
161,0.8204117586137727,0.1795882413862273,0.5812093965661811,0.5713956427743085
162,0.8204117586719804,0.17958824132801965,0.5812093965661811,0.5713956427743085
163,0.8204117586756183,0.17958824132438167,0.5812093965661811,0.5713956427743085
164,0.8204117586765278,0.17958824132347218,0.5812093965661811,0.5713956427743085
165,0.8204117586767552,0.1795882413232448,0.5812093965661811,0.5713956427743085
166,0.820411758676812,0.17958824132318796,0.5812093965661811,0.5713956427743085
167,0.8204117586768138,0.17958824132318618,0.5812093965661811,0.5713956427743085
168,0.8204117586768147,0.1795882413231853,0.5812093965661811,0.5713956427743085
169,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
170,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
171,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
172,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
173,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
174,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
175,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
176,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
177,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
178,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
179,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
180,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
181,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
182,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
183,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
184,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
185,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
186,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
187,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
188,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
189,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
190,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
191,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
192,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
193,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
194,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
195,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
196,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
197,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
198,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
199,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
200,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
201,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
202,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
203,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
204,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
205,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
206,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
207,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
208,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
209,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
210,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
211,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
212,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
213,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
214,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
215,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
216,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
217,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
218,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
219,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
220,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
221,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
222,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
223,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
224,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
225,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
226,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
227,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
228,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
229,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
230,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
231,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
232,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
233,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
234,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
235,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
236,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
237,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
238,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
239,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
240,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
241,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
242,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
243,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
244,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
245,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
246,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
247,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
248,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
249,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
250,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
251,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
252,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
253,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
254,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
255,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
256,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
257,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
258,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
259,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
260,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
261,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
262,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
263,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
264,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
265,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
266,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
267,0.8204117586768149,0.17958824132318507,0.5812093965661811,0.5713956427743085
268,0.820411758676815,0.17958824132318496,1.8579798533069964,1.8310956057427366
269,0.8204117586768152,0.17958824132318485,1.8579798533069964,1.8310956057427366
270,0.8204117586768156,0.1795882413231844,1.8579798533069964,1.8310956057427366
271,0.8204117586768191,0.17958824132318085,1.8579798533069964,1.8310956057427366
272,0.8204117586768263,0.17958824132317375,1.8579798533069964,1.8310956057427366
273,0.8204117586768405,0.17958824132315954,1.8579798533069964,1.8310956057427366
274,0.8204117586768689,0.17958824132313111,1.8579798533069964,1.8310956057427366
275,0.8204117586769826,0.17958824132301743,1.8579798533069964,1.8310956057427366
276,0.8204117586774373,0.17958824132256268,1.8579798533069964,1.8310956057427366
277,0.8204117586792563,0.1795882413207437,1.8579798533069964,1.8310956057427366
278,0.8204117586865323,0.17958824131346773,1.8579798533069964,1.8310956057427366
279,0.8204117587010842,0.17958824129891582,1.8579798533069964,1.8310956057427366
280,0.820411758730188,0.179588241269812,1.8579798533069964,1.8310956057427366
281,0.8204117589630187,0.17958824103698134,1.8579798533069964,1.8310956057427366
282,0.8204117594286799,0.17958824057132006,1.8579798533069964,1.8310956057427366
283,0.8204117603600025,0.17958823963999748,1.8579798533069964,1.8310956057427366
284,0.8204117640852928,0.17958823591470718,1.8579798533069964,1.8310956057427366
285,0.8204117715358734,0.1795882284641266,1.8579798533069964,1.8310956057427366
286,0.8204118013381958,0.1795881986618042,1.8579798533069964,1.8310956057427366
287,0.8204119205474854,0.17958807945251465,1.8579798533069964,1.8310956057427366
288,0.8204121589660645,0.17958784103393555,1.8579798533069964,1.8310956057427366
289,0.8204126358032227,0.17958736419677734,1.8579798533069964,1.8310956057427366
290,0.8204135894775391,0.17958641052246094,1.8579798533069964,1.8310956057427366
291,0.8204154968261719,0.17958450317382812,1.8579798533069964,1.8310956057427366
292,0.8204193115234375,0.1795806884765625,1.8579798533069964,1.8310956057427366
293,0.8204345703125,0.1795654296875,1.8579798533069964,1.8310956057427352
294,0.820556640625,0.179443359375,1.8579798533069964,1.8310956057427352
295,0.82080078125,0.17919921875,1.8579798533069964,1.8310956057427352
296,0.8209228515625,0.1790771484375,1.8579798533069964,1.8310956057427352
297,0.820953369140625,0.179046630859375,1.8579798533069964,1.8310956057427352
298,0.8209686279296875,0.1790313720703125,1.8579798533069964,1.8310956057427352
299,0.8209762573242188,0.17902374267578125,1.8579798533069964,1.8310956057427352
300,0.8209800720214844,0.17901992797851562,1.8579798533069964,1.8310956057427352
301,0.8209810256958008,0.17901897430419922,1.8579798533069964,1.8310956057427352
302,0.8209812641143799,0.17901873588562012,1.8579798533069964,1.8310956057427352
303,0.8209813833236694,0.17901861667633057,1.8579798533069964,1.8310956057427352
304,0.82098139077425,0.17901860922574997,1.8579798533069964,1.8310956057427352
305,0.8209813926368952,0.17901860736310482,1.8579798533069964,1.8310956057427352
306,0.8209813935682178,0.17901860643178225,1.8579798533069964,1.8310956057427352
307,0.8209813936846331,0.17901860631536692,1.8579798533069964,1.8310956057427352
308,0.8209813937137369,0.1790186062862631,1.8579798533069964,1.8310956057427352
309,0.8209813937210129,0.17901860627898714,1.8579798533069964,1.8310956057427352
310,0.8209813937246508,0.17901860627534916,1.8579798533069964,1.8310956057427352
311,0.8209813937251056,0.1790186062748944,1.8579798533069964,1.8310956057427352
312,0.8209813937252193,0.17901860627478072,1.8579798533069964,1.8310956057427352
313,0.8209813937252761,0.17901860627472388,1.8579798533069964,1.8310956057427352
314,0.8209813937253045,0.17901860627469546,1.8579798533069964,1.8310956057427352
315,0.8209813937253116,0.17901860627468835,1.8579798533069964,1.8310956057427352
316,0.8209813937253152,0.1790186062746848,1.8579798533069964,1.8310956057427352
317,0.820981393725317,0.17901860627468302,1.8579798533069964,1.8310956057427352
318,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
319,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
320,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
321,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
322,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
323,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
324,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
325,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
326,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
327,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
328,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
329,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
330,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
331,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
332,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
333,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
334,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
335,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
336,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
337,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
338,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
339,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
340,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
341,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
342,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
343,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
344,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
345,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
346,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
347,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
348,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
349,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
350,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
351,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
352,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
353,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
354,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
355,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
356,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
357,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
358,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
359,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
360,0.8209813937253172,0.1790186062746828,1.8579798533069964,1.8310956057427352
